;modelo;combustivel;preco;ano;km;cor;cambio;cidade;airbag motorista;freios ABS;airbag passageiro;ar-condicionado;direção elétrica;volante com regulagem de altura;travas elétricas;cd player com MP3;entrada USB;vidros elétricos dianteiros;limajuste de alturap. traseiro;desemb. traseiro;alarme;ajuste de altura;distribuição eletrônica de frenagem,;controle de tração;retrovisores elétricos;piloto automático;Kit Multimídia;bancos de couro;limp. traseiro;motor
1606;Chevrolet Vectra GT;Flex;34000.0;2009;170.0;Preto;1;Dourados;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;2000.0
1607;Chrysler PT Cruiser Classic;Gasolina;34000.0;2008;76.085;Prata;1;São Paulo;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;2400.0
1608;Ford EcoSport Ecosport XLT;Flex;34000.0;2008;130.0;Preto;0;Rondonópolis;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;1600.0
1609;Volkswagen Polo Hatch.;Flex;34000.0;2008;147.0;Cinza;0;Guarulhos;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1600.0
1610;Nissan Versa  S;Flex;34499.0;2014;65.878;Branco;0;Niterói;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1600.0
1611;Citroën C3 Origine;Flex;34500.0;2013;90.282;Branco;0;São Luís;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1500.0
1612;Volkswagen Fox  VHT;Flex;34500.0;2012;190.0;Vermelho;0;Nova Friburgo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
1613;Citroën C3 Exclusive;Flex;34500.0;2011;92.0;Prata;1;Jaú;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
1614;Renault Sandero Stepway;Flex;34500.0;2011;92.0;Vermelho;0;Piracicaba;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1600.0
1615;Renault Clio Expression;Flex;34700.0;2014;50.0;Prata;0;São Paulo;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
1616;Fiat Fiorino Furgão;Flex;34700.0;2010;316.332;Branco;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300.0
1617;Volkswagen Gol  TEC;Flex;34777.0;2012;142.0;Preto;0;Campinas;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1618;Volkswagen Gol  TEC;Flex;34777.0;2012;142.0;Preto;0;Campinas;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1619;Fiat Palio Fire Way;Flex;34800.0;2015;93.385;Prata;0;Goiânia;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1620;Fiat Palio Attractive;MultiFlex (Alc;34800.0;2014;107.0;Cinza;0;Rio de Janeiro;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
1621;Volkswagen Gol  TEC City;Flex;34800.0;2013;131.417;Prata;0;São Paulo;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
1622;Ford Fiesta Hatch S Rocam;Flex;34800.0;2014;130.327;Branco;0;Londrina;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1623;Citroën C3 Tendance;Flex;34800.0;2013;194.665;Vermelho;0;Capivari;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1500.0
1624;Renault Sandero Privilège  Hi-Torque;Flex;34800.0;2012;115.0;Cinza;0;São José do Rio Preto;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1600.0
1625;Citroën C3 Exclusive;Gasolina;34870.0;2011;77.6;Prata;1;São Paulo;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1600.0
1626;Renault Sandero Authentique;Flex;34890.0;2015;190.305;Branco;0;Belo Horizonte;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1627;Ford Fiesta Hatch  SE Plus  RoCam;Flex;34890.0;2014;88.0;Prata;0;Osasco;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
1628;Nissan March  SV;Flex;34890.0;2013;141.0;Preto;0;São Paulo;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1600.0
1629;Volkswagen Fox  TEC;Flex;34890.0;2012;113.0;Preto;0;Osasco;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1000.0
1630;Volkswagen SpaceFox Plus;Flex;34890.0;2009;97.0;Vermelho;0;São Paulo;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;0;0;1;1;1600.0
1631;Volkswagen Bora  MI;Flex;34890.0;2009;120.0;Preto;1;Campinas;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;2000.0
1632;Fiat Uno Vivace;Flex;34899.0;2014;77.0;Cinza;0;São Paulo;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1633;CAOA Chery QQ Act;Flex;34900.0;2018;119.816;Vermelho;0;Guarulhos;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1000.0
1634;CAOA Chery QQ Look;Flex;34900.0;2017;104.2;Azul;0;São José dos Campos;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000.0
1635;Renault Sandero Expression;Flex;34900.0;2016;225.539;Preto;0;Curitiba;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
1636;Fiat Uno Vivace;Flex;34900.0;2016;116.005;Prata;0;São Bernardo do Campo;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1000.0
1637;Renault Clio Expression;Flex;34900.0;2015;77.0;Preto;0;Niterói;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1638;Renault Sandero Authentique;Flex;34900.0;2016;111.111;Branco;0;São João de Meriti;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1000.0
1639;Renault Clio Expression;MultiFlex (Alc;34900.0;2016;98.0;Vermelho;0;Itaguaí;1;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1000.0
1640;Fiat Siena EL;Flex;34900.0;2014;71.879;Azul;0;Rio de Janeiro;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1400.0
1641;Volkswagen Gol  TEC Trendline;Flex;34900.0;2014;76.0;Branco;0;Manaus;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1642;Fiat Weekend Trekking  E.torQ;Flex;34900.0;2015;111.0;Branco;0;Goiânia;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
1643;Fiat Uno Vivace;Flex;34900.0;2015;161.039;Vermelho;0;Brasília;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1000.0
1644;Volkswagen Up!  E-Flex take up!;Flex;34900.0;2014;128.0;Branco;0;Bauru;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1645;Volkswagen Up!  E-Flex take up!;Flex;34900.0;2015;100.0;Branco;0;Bauru;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1000.0
1646;Fiat Uno Vivace;Flex;34900.0;2014;142.0;Prata;0;Goiânia;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1647;Fiat Weekend Trekking  E.torQ;Flex;34900.0;2014;182.0;Branco;0;São Paulo;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
1648;Chevrolet Celta LT;Flex;34900.0;2015;120.0;Preto;0;Joinville;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1649;Chevrolet Celta LT;Flex;34900.0;2014;90.0;Branco;0;Rio Pardo;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1650;Volkswagen Up!  E-Flex take up!;Flex;34900.0;2014;;Branco;0;Guarulhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1651;Fiat Palio Fire Way;Flex;34900.0;2014;111.0;Cinza;0;Curitiba;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1652;Chevrolet Celta LT;Flex;34900.0;2014;112.368;Preto;0;Curitiba;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
1653;Fiat Palio Fire;Flex;34900.0;2014;92.0;Vermelho;0;Cocal do Sul;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1654;Chevrolet Celta LT;Flex;34900.0;2014;122.0;Branco;0;Criciúma;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1655;Fiat Siena EL;Flex;34900.0;2015;82.698;Branco;0;Rio de Janeiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
1656;Chevrolet Celta LT;Flex;34900.0;2014;102.602;Branco;0;Itaquaquecetuba;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1657;Renault Logan Authentique;Flex;34900.0;2015;132.59;Branco;0;Curitiba;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
1658;Renault Sandero Expression;GNV;34900.0;2014;200.0;Vermelho;0;Nova Iguaçu;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1600.0
1659;Fiat Uno Way;Flex;34900.0;2013;94.0;Prata;0;São Paulo;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1660;Chevrolet Celta LT;Flex;34900.0;2013;160.0;Branco;0;São Paulo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1661;Ford Fiesta Hatch SE  RoCam;Flex;34900.0;2014;80.0;Branco;0;São Paulo;0;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1662;Fiat Siena EL;Flex;34900.0;2014;81.437;Branco;0;Goiânia;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000.0
1663;Chevrolet Celta LT;Flex;34900.0;2013;104.0;Preto;0;Atibaia;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1664;Nissan March  S;Flex;34900.0;2013;85.0;Prata;0;Salvador;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1000.0
1665;Renault Sandero Expression;Flex;34900.0;2013;95.263;Branco;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1666;Renault Sandero Expression;Flex;34900.0;2013;136.0;Cinza;0;Blumenau;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1667;Fiat Uno Vivace;Flex;34900.0;2014;83.0;Branco;0;João Pessoa;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1000.0
1668;Ford Fiesta Hatch SE Rocam;Flex;34900.0;2013;81.0;Preto;0;Curitiba;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
1669;Ford Fiesta Hatch S Rocam;Flex;34900.0;2014;109.833;Prata;0;Campinas;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1670;Ford Fiesta Hatch S Rocam;Flex;34900.0;2014;109.833;Prata;0;Campinas;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1671;Chevrolet Celta LT;Flex;34900.0;2013;131.119;Prata;0;Patos;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1000.0
1672;Volkswagen Gol;Flex;34900.0;2013;97.0;Branco;0;São Paulo;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1673;Volkswagen Gol;Flex;34900.0;2013;89.0;Branco;0;Votuporanga;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1674;Volkswagen Gol  TEC City;Flex;34900.0;2013;130.0;Branco;0;Brasília;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1675;Ford Fiesta Hatch  SE Plus  RoCam;Flex;34900.0;2014;180.0;Preto;0;Ribeirão Preto;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
1676;Chevrolet Celta LT;Flex;34900.0;2013;72.0;Prata;0;Manaus;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1677;Ford Fiesta Hatch S Rocam;Flex;34900.0;2013;135.0;Prata;0;São Paulo;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1000.0
1678;Nissan March  S;Flex;34900.0;2013;111.0;Cinza;0;Fortaleza;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1000.0
1679;Ford Fiesta Hatch SE  RoCam;Flex;34900.0;2014;92.0;Preto;0;São Paulo;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
1680;Volkswagen Gol;Flex;34900.0;2013;112.0;Vermelho;0;Brasília;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
1681;Renault Sandero Expression;Flex;34900.0;2014;131.9;Prata;0;São Paulo;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
1682;Fiat Siena EL;Flex;34900.0;2014;185.0;Vermelho;0;Mogi das Cruzes;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
1683;Fiat Uno Vivace;Flex;34900.0;2013;131.5;Branco;0;Gravataí;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1684;Volkswagen Gol  TEC City;Flex;34900.0;2013;149.0;Branco;0;Sorocaba;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1685;Chevrolet Celta LT;Flex;34900.0;2014;132.0;Preto;0;Campinas;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000.0
1686;Fiat Siena EL;MultiFlex (Alc;34900.0;2013;200.0;Cinza;0;Rio de Janeiro;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1400.0
1687;Chevrolet Celta LT;Flex;34900.0;2013;79.202;Preto;0;Fortaleza;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1688;Fiat Palio Attractive;Flex;34900.0;2013;216.514;Prata;0;Aparecida de Goiânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
1689;Renault Sandero Expression;Flex;34900.0;2014;170.0;Branco;0;São Paulo;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
1690;Ford Fiesta Sedan SE  Rocam;Flex;34900.0;2013;177.9;Preto;0;São Paulo;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;1600.0
1691;Ford Fiesta Sedan SE  RoCam;Flex;34900.0;2014;141.612;Prata;0;Osasco;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
1692;Volkswagen Gol  TEC;Flex;34900.0;2012;100.619;Prata;0;Bocaiúva do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1693;Fiat Grand Siena Tetrafuel;GNV;34900.0;2013;110.0;Branco;0;Porto Alegre;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1400.0
1694;Fiat Uno Vivace;Flex;34900.0;2012;137.155;Prata;0;Belo Horizonte;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1695;Volkswagen Fox  VHT;Flex;34900.0;2012;127.08;Preto;0;Aparecida de Goiânia;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1000.0
1696;Volkswagen Fox  TEC;Flex;34900.0;2012;98.516;Branco;0;Bagé;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1000.0
1697;Kia Picanto   J318;Flex;34900.0;2012;82.648;Branco;0;São Paulo;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
1698;Volkswagen Fox  TEC;Flex;34900.0;2012;87.0;Prata;0;Joinville;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1000.0
1699;Fiat Uno Sporting;Flex;34900.0;2012;121.557;Branco;0;Londrina;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
1700;Fiat Palio Attractive;Flex;34900.0;2013;169.0;Branco;0;Jundiaí;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
1701;Volkswagen Parati  G4;Flex;34900.0;2012;125.0;Preto;0;Gravataí;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
1702;Ford Fiesta Sedan  Rocam;Flex;34900.0;2013;86.337;Branco;0;Ariquemes;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1600.0
1703;Nissan Livina S;Flex;34900.0;2012;102.224;Prata;1;São Paulo;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1800.0
1704;Ford Fiesta Hatch Rocam;Flex;34900.0;2013;64.378;Preto;0;Colombo;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
1705;Fiat Uno Vivace;Flex;34900.0;2012;116.157;Cinza;0;Mirassol;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000.0
1706;Nissan Tiida S;Flex;34900.0;2012;109.77;Prata;0;Curitiba;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1800.0
1707;Volkswagen Gol;Flex;34900.0;2012;99.0;Prata;0;São José dos Pinhais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1708;Volkswagen Fox  VHT;Flex;34900.0;2012;108.0;Prata;0;Belo Horizonte;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1000.0
1709;Ford Fiesta Sedan SE  Rocam;Flex;34900.0;2013;177.9;Preto;0;São Paulo;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;1600.0
1710;Ford Fiesta Sedan SE  RoCam;Flex;34900.0;2014;141.612;Prata;0;Osasco;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
1711;Volkswagen Gol  TEC;Flex;34900.0;2012;100.619;Prata;0;Bocaiúva do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1712;Fiat Grand Siena Tetrafuel;GNV;34900.0;2013;110.0;Branco;0;Porto Alegre;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1400.0
1713;Fiat Uno Vivace;Flex;34900.0;2012;137.155;Prata;0;Belo Horizonte;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1714;Volkswagen Fox  VHT;Flex;34900.0;2012;127.08;Preto;0;Aparecida de Goiânia;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1000.0
1715;Volkswagen Fox  TEC;Flex;34900.0;2012;98.516;Branco;0;Bagé;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1000.0
1716;Kia Picanto   J318;Flex;34900.0;2012;82.648;Branco;0;São Paulo;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
1717;Volkswagen Fox  TEC;Flex;34900.0;2012;87.0;Prata;0;Joinville;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1000.0
1718;Fiat Uno Sporting;Flex;34900.0;2012;121.557;Branco;0;Londrina;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
1719;Fiat Palio Attractive;Flex;34900.0;2013;169.0;Branco;0;Jundiaí;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
1720;Volkswagen Parati  G4;Flex;34900.0;2012;125.0;Preto;0;Gravataí;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
1721;Ford Fiesta Sedan  Rocam;Flex;34900.0;2013;86.337;Branco;0;Ariquemes;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1600.0
1722;Nissan Livina S;Flex;34900.0;2012;102.224;Prata;1;São Paulo;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1800.0
1723;Ford Fiesta Hatch Rocam;Flex;34900.0;2013;64.378;Preto;0;Colombo;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
1724;Fiat Uno Vivace;Flex;34900.0;2012;116.157;Cinza;0;Mirassol;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000.0
1725;Nissan Tiida S;Flex;34900.0;2012;109.77;Prata;0;Curitiba;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1800.0
1726;Volkswagen Gol;Flex;34900.0;2012;99.0;Prata;0;São José dos Pinhais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
1727;Volkswagen Fox  VHT;Flex;34900.0;2012;108.0;Prata;0;Belo Horizonte;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1000.0
1728;Volkswagen Voyage  Total Flex;Flex;34900.0;2012;80.0;Branco;0;Joinville;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1000.0
1729;Renault Fluence  Dynamique;Flex;34900.0;2013;91.352;Prata;0;Rio de Janeiro;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;2000.0
1730;Volkswagen Gol;Flex;34900.0;2012;113.297;Branco;0;Novo Hamburgo;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
1731;Chevrolet Agile LTZ;Flex;34900.0;2012;149.0;Cinza;0;Osasco;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1400.0
1732;Volkswagen Gol  VHT City;Flex;34900.0;2013;145.0;Prata;0;Brasília;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1600.0
1733;Toyota Etios Sedan XS;Flex;34900.0;2013;123.87;Prata;0;Curitiba;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1500.0
1734;Volkswagen Fox  VHT;Flex;34900.0;2012;159.936;Cinza;0;São Paulo;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1735;Volkswagen Gol Power;Flex;34900.0;2012;219.968;Prata;0;Goiânia;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1600.0
1736;Volkswagen Gol  TEC;Flex;34900.0;2012;87.299;Branco;0;São Paulo;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
1737;Fiat Grand Siena Attractive;Flex;34900.0;2013;124.0;Preto;0;Manaus;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1400.0
1738;Fiat Palio Essence;MultiFlex (Alc;34900.0;2012;111.952;Preto;0;Rio de Janeiro;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
1739;Citroën C3 Tendance;Flex;34900.0;2012;126.0;Prata;0;Praia Grande;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1500.0
1740;Volkswagen Voyage  Total Flex;Flex;34900.0;2012;143.5;Prata;0;Joinville;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
1741;Citroën C3 Picasso GL;Flex;34900.0;2012;154.0;Preto;0;São José dos Campos;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1500.0
1742;Ford Fiesta Hatch Rocam;Flex;34900.0;2013;112.0;Prata;0;São Paulo;1;0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1600.0
1743;Ford Fiesta Hatch Rocam;Flex;34900.0;2012;81.11;Preto;0;Curitiba;1;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1600.0
1744;Chevrolet Agile LTZ;Flex;34900.0;2012;121.4;Branco;0;São Paulo;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1400.0
1745;Renault Sandero Privilège  Hi-Torque;Flex;34900.0;2012;168.331;Prata;0;São Paulo;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1600.0
1746;Volkswagen Gol;Flex;34900.0;2012;66.684;Prata;0;São Paulo;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
1747;Citroën C3 Tendance;Flex;34900.0;2013;142.0;Cinza;0;São Paulo;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1500.0
1748;Fiat Grand Siena Attractive;Flex;34900.0;2013;110.166;Preto;0;Porto Alegre;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1400.0
1749;Citroën C3 Picasso Exclusive;Flex;34900.0;2011;152.0;Prata;0;Atibaia;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1600.0
1750;Kia Picanto   J318;Flex;34900.0;2011;62.468;Prata;0;Rio de Janeiro;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
1751;Fiat Punto Attractive;Flex;34900.0;2011;91.262;Prata;0;Aparecida de Goiânia;0;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1400.0
1752;Ford Fiesta Sedan  Rocam;Flex;34900.0;2011;224.0;Preto;0;Lucas do Rio Verde;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
1753;Volkswagen Fox  VHT;Flex;34900.0;2012;162.0;Prata;0;Barra Mansa;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1600.0
